case,year,month,gen_id,bus_id,plant_name_kor,unit_name,unit_number,pmax_mw,gen_type,fuel_cost_source_period,fuel_cost_source_type,fuel_cost_source_fuel,fuel_cost_krw_per_gcal,heat_source_classification,heat_qhc_gcal_per_mw2h,heat_lhc_gcal_per_mwh,heat_nlhc_gcal_per_h,gencost_a_1000krw_per_mw2h,gencost_b_1000krw_per_mwh,gencost_c_1000krw_per_h,final_cost_function_1000krw_per_h
KPG193_ver2_0_11th_basic_plan_2024,2024,12,94,59,태안화력,#7,7,500,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000300467453295,1.69600590036,35.0903627338,0.0108575086071,61.2858346516,1268.00394263,0.0108575086071*P^2 + 61.2858346516*P + 1268.00394263
KPG193_ver2_0_11th_basic_plan_2024,2024,12,95,59,태안화력,#8,8,500,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000345268749967,1.8010803639,37.2643534252,0.0124764209349,65.0827413709,1346.56194412,0.0124764209349*P^2 + 65.0827413709*P + 1346.56194412
KPG193_ver2_0_11th_basic_plan_2024,2024,12,96,59,태안화력,#9,9,1050,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000138081722887,1.60550007994,69.7573742766,0.00498963690839,58.0153715338,2520.70992486,0.00498963690839*P^2 + 58.0153715338*P + 2520.70992486
KPG193_ver2_0_11th_basic_plan_2024,2024,12,97,59,태안화력,#10,10,1050,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000151392174697,1.71804611659,74.6473871144,0.00547061527564,62.0822664611,2697.41244586,0.00547061527564*P^2 + 62.0822664611*P + 2697.41244586
KPG193_ver2_0_11th_basic_plan_2024,2024,12,98,62,청주열병합,#1,1,58.3,LNG,2024/12,actual,LNG,82687.26,LNG,0.00207928905477,1.09235362885,12.0867619798,0.171930714687,90.3237285206,999.421230386,0.171930714687*P^2 + 90.3237285206*P + 999.421230386
KPG193_ver2_0_11th_basic_plan_2024,2024,12,99,64,세종천연가스,#1,1,530.441,LNG,2024/12,actual,LNG,82687.26,LNG,0.000219497758884,0.99262060408,99.9306080804,0.0192071514195,86.859266088,8744.42787296,0.0192071514195*P^2 + 86.859266088*P + 8744.42787296
KPG193_ver2_0_11th_basic_plan_2024,2024,12,100,70,춘천열병합,#1,1,431.2,LNG,2024/12,actual,LNG,82687.26,LNG,0.000251569009399,1.07480102035,87.9599515558,0.0209180407798,89.3700365858,7313.89712123,0.0209180407798*P^2 + 89.3700365858*P + 7313.89712123
KPG193_ver2_0_11th_basic_plan_2024,2024,12,101,71,강릉안인화력,#1,1,1040,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000143804453496,1.66542333979,71.6718278515,0.00519643001081,60.1807218985,2589.88945143,0.00519643001081*P^2 + 60.1807218985*P + 2589.88945143
KPG193_ver2_0_11th_basic_plan_2024,2024,12,102,73,동해화력,#1,1,200,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000798092839059,1.75714998028,14.5421735085,0.0288393959956,63.495299826,525.487111176,0.0288393959956*P^2 + 63.495299826*P + 525.487111176
KPG193_ver2_0_11th_basic_plan_2024,2024,12,103,73,동해화력,#2,2,200,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000807059525807,1.77818352486,14.7162471267,0.0291634107182,64.2553551625,531.777329258,0.0291634107182*P^2 + 64.2553551625*P + 531.777329258
KPG193_ver2_0_11th_basic_plan_2024,2024,12,104,73,북평화력,#1,1,595,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.00027677495854,1.75816323777,43.287913702,0.0100013710691,63.5319142803,1564.22564391,0.0100013710691*P^2 + 63.5319142803*P + 1564.22564391
KPG193_ver2_0_11th_basic_plan_2024,2024,12,105,73,북평화력,#2,2,595,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000253536484319,1.74288653929,42.9117845742,0.00916163974008,62.9798848231,1550.63407118,0.00916163974008*P^2 + 62.9798848231*P + 1550.63407118
KPG193_ver2_0_11th_basic_plan_2024,2024,12,106,79,영월복합,#1,1,848,LNG,2024/12,actual,LNG,82687.26,LNG,0.000128907419521,1.07035743856,172.267298482,0.0120489350852,100.04596588,16101.7690402,0.0120489350852*P^2 + 100.04596588*P + 16101.7690402
KPG193_ver2_0_11th_basic_plan_2024,2024,12,107,82,삼척그린,#1,1,1022,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000154776766774,1.69506530652,71.6849233753,0.00559291883033,61.2518459266,2590.36266329,0.00559291883033*P^2 + 61.2518459266*P + 2590.36266329
KPG193_ver2_0_11th_basic_plan_2024,2024,12,108,82,삼척그린,#2,2,1022,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000140800582101,1.63613339623,69.1926716271,0.00508788394645,59.1223183647,2500.30417439,0.00508788394645*P^2 + 59.1223183647*P + 2500.30417439
KPG193_ver2_0_11th_basic_plan_2024,2024,12,109,82,한울원자력,#1,1,950,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.000243592782042,3.61140815643,0,0.000624976257175,9.26564545062,0,0.000624976257175*P^2 + 9.26564545062*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,110,82,한울원자력,#2,2,950,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.000231168618165,3.57754712541,0,0.000593100076881,9.17876955779,0,0.000593100076881*P^2 + 9.17876955779*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,111,82,한울원자력,#3,3,1000,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.000244112662349,3.66464788224,0,0.000626310093283,9.40224048555,0,0.000626310093283*P^2 + 9.40224048555*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,112,82,한울원자력,#4,4,1000,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.000236172920534,3.6220850005,0,0.000605939415296,9.29303860239,0,0.000605939415296*P^2 + 9.29303860239*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,113,82,한울원자력,#5,5,1000,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.000239336876536,3.69836855328,0,0.000614057050652,9.4887562624,0,0.000614057050652*P^2 + 9.4887562624*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,114,82,한울원자력,#6,6,1000,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.000241792440005,3.58267175258,0,0.000620357191622,9.19191760872,0,0.000620357191622*P^2 + 9.19191760872*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,115,82,신한울원자력,#1,1,1400,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.000176366033231,3.64003908646,0,0.000452495276819,9.33910268257,0,0.000452495276819*P^2 + 9.33910268257*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,116,87,안동복합,#1,1,361.6,LNG,2024/12,actual,LNG,82687.26,LNG,0.000311035747986,1.11182944795,76.3035517249,0.0249677079051,89.2496540239,6125.09913708,0.0249677079051*P^2 + 89.2496540239*P + 6125.09913708
KPG193_ver2_0_11th_basic_plan_2024,2024,12,117,98,대전열병합,#1,1,88,LNG,2024/12,actual,LNG,82687.26,LNG,0.00135237193136,1.13294756205,18.922156959,0.105114493735,88.0595098519,1470.7440335,0.105114493735*P^2 + 88.0595098519*P + 1470.7440335
KPG193_ver2_0_11th_basic_plan_2024,2024,12,118,99,대전서남부열병합,#1,1,48.3,LNG,2024/12,actual,LNG,82687.26,LNG,0.00225097310059,1.03909751739,9.52536436271,0.174959190141,80.7649189909,740.368702875,0.174959190141*P^2 + 80.7649189909*P + 740.368702875
KPG193_ver2_0_11th_basic_plan_2024,2024,12,119,100,보령복합,#1,1,450,LNG,2024/12,actual,LNG,82687.26,LNG,0.000242544279026,0.989962791972,84.5492082128,0.0203561516892,83.0851704317,7096.00949771,0.0203561516892*P^2 + 83.0851704317*P + 7096.00949771
KPG193_ver2_0_11th_basic_plan_2024,2024,12,120,100,보령복합,#2,2,450,LNG,2024/12,actual,LNG,82687.26,LNG,0.000249793388517,1.10925378017,94.7374280942,0.0209645518255,93.0969730628,7951.08202379,0.0209645518255*P^2 + 93.0969730628*P + 7951.08202379
KPG193_ver2_0_11th_basic_plan_2024,2024,12,121,100,보령복합,#3,3,450,LNG,2024/12,actual,LNG,82687.26,LNG,0.000235581625514,1.07388618443,91.7168072782,0.0197717931069,90.1286567342,7697.56866213,0.0197717931069*P^2 + 90.1286567342*P + 7697.56866213
KPG193_ver2_0_11th_basic_plan_2024,2024,12,122,100,보령화력,#3,3,550,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000272463658176,1.71587757766,39.0516585195,0.00984558054903,62.0039054611,1411.14691075,0.00984558054903*P^2 + 62.0039054611*P + 1411.14691075
KPG193_ver2_0_11th_basic_plan_2024,2024,12,123,100,보령화력,#4,4,500,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000326713730282,1.71054772739,35.3912331408,0.0118059280621,61.8113092428,1278.87601212,0.0118059280621*P^2 + 61.8113092428*P + 1278.87601212
KPG193_ver2_0_11th_basic_plan_2024,2024,12,124,100,보령화력,#5,5,500,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000283363798895,1.66399680637,34.4280945669,0.0102394613849,60.1291735568,1244.07262413,0.0102394613849*P^2 + 60.1291735568*P + 1244.07262413
KPG193_ver2_0_11th_basic_plan_2024,2024,12,125,100,보령화력,#6,6,500,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000288711191651,1.65435561674,34.2286183497,0.0104326915077,59.7807854095,1236.86447323,0.0104326915077*P^2 + 59.7807854095*P + 1236.86447323
KPG193_ver2_0_11th_basic_plan_2024,2024,12,126,100,보령화력,#7,7,500,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000288636816962,1.77423147568,36.7088499176,0.0104300039493,64.1125463241,1326.48860822,0.0104300039493*P^2 + 64.1125463241*P + 1326.48860822
KPG193_ver2_0_11th_basic_plan_2024,2024,12,127,100,보령화력,#8,8,500,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000297475973493,1.74889165509,36.1845690197,0.0107494103178,63.1968820243,1307.54351351,0.0107494103178*P^2 + 63.1968820243*P + 1307.54351351
KPG193_ver2_0_11th_basic_plan_2024,2024,12,128,100,신보령화력,#1,1,1019.03,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000143003091459,1.72057754809,72.5523887001,0.00516747248107,62.1737407255,2621.70886111,0.00516747248107*P^2 + 62.1737407255*P + 2621.70886111
KPG193_ver2_0_11th_basic_plan_2024,2024,12,129,100,신보령화력,#2,2,1019.03,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000153932350139,1.67543999606,70.6490526818,0.00556240550589,60.5426776793,2552.93107179,0.00556240550589*P^2 + 60.5426776793*P + 2552.93107179
KPG193_ver2_0_11th_basic_plan_2024,2024,12,130,106,신서천화력,#1,1,1018,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000154527500179,1.7342146629,73.0535165651,0.00558391148468,62.6665231877,2639.81731195,0.00558391148468*P^2 + 62.6665231877*P + 2639.81731195
KPG193_ver2_0_11th_basic_plan_2024,2024,12,131,108,군산복합,#1,1,718.4,LNG,2024/12,actual,LNG,82687.26,LNG,0.00014714417036,1.02969769183,140.395834355,0.0140688856259,98.4524158871,13423.6574311,0.0140688856259*P^2 + 98.4524158871*P + 13423.6574311
KPG193_ver2_0_11th_basic_plan_2024,2024,12,132,124,한빛원자력,#1,1,950,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.000259456726733,3.58539279066,0,0.000665677745509,9.19889886728,0,0.000665677745509*P^2 + 9.19889886728*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,133,124,한빛원자력,#2,2,950,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.000250526277211,3.67555191483,0,0.000642765248389,9.43021652581,0,0.000642765248389*P^2 + 9.43021652581*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,134,124,한빛원자력,#3,3,1000,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.000233980486272,3.64278776744,0,0.000600314374409,9.3461548634,0,0.000600314374409*P^2 + 9.3461548634*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,135,124,한빛원자력,#4,4,1000,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.000240899294615,3.70641796523,0,0.000618065684221,9.50940831666,0,0.000618065684221*P^2 + 9.50940831666*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,136,124,한빛원자력,#5,5,1000,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.000240538414428,3.70641796523,0,0.000617139788363,9.50940831666,0,0.000617139788363*P^2 + 9.50940831666*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,137,124,한빛원자력,#6,6,1000,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.000222258396131,3.6243656347,0,0.000570239476617,9.29888993433,0,0.000570239476617*P^2 + 9.29888993433*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,138,128,수완열병합,#1,1,115.246,LNG,2024/12,actual,LNG,82687.26,LNG,0.00104998460775,1.12665119771,24.6429957799,0.0816111292413,87.5701184839,1915.40209128,0.0816111292413*P^2 + 87.5701184839*P + 1915.40209128
KPG193_ver2_0_11th_basic_plan_2024,2024,12,139,134,율촌복합,#1,1,525.5,LNG,2024/12,actual,LNG,82687.26,LNG,0.000202634624538,1.04503128443,104.226984151,0.0176818700784,91.1892892993,9094.83261622,0.0176818700784*P^2 + 91.1892892993*P + 9094.83261622
KPG193_ver2_0_11th_basic_plan_2024,2024,12,140,134,율촌복합,#2,2,864.2,LNG,2024/12,actual,LNG,82687.26,LNG,0.000112811475954,1.02639576357,168.347732841,0.0105142294588,95.6619039188,15690.3070099,0.0105142294588*P^2 + 95.6619039188*P + 15690.3070099
KPG193_ver2_0_11th_basic_plan_2024,2024,12,141,134,광양복합,#1,1,494.6,LNG,2024/12,actual,LNG,82687.26,LNG,0.000229484531732,1.0736476271,100.784568298,0.0196832313197,92.0883618626,8644.44307545,0.0196832313197*P^2 + 92.0883618626*P + 8644.44307545
KPG193_ver2_0_11th_basic_plan_2024,2024,12,142,134,광양복합,#2,2,494.6,LNG,2024/12,actual,LNG,82687.26,LNG,0.000198213586745,1.01478071903,95.2586622486,0.0170010756244,87.0392591631,8170.47785352,0.0170010756244*P^2 + 87.0392591631*P + 8170.47785352
KPG193_ver2_0_11th_basic_plan_2024,2024,12,143,137,여수화력,#1,1,340,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000399529838897,1.69136380114,23.7961360355,0.0144371665452,61.118090586,859.882656136,0.0144371665452*P^2 + 61.118090586*P + 859.882656136
KPG193_ver2_0_11th_basic_plan_2024,2024,12,144,137,여수화력,#2,2,328.6,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000442209021148,1.67798380872,22.8163315699,0.0159793954407,60.6345993419,824.477039646,0.0159793954407*P^2 + 60.6345993419*P + 824.477039646
KPG193_ver2_0_11th_basic_plan_2024,2024,12,145,156,대구그린파워,#1,1,370.7,LNG,2024/12,actual,LNG,82687.26,LNG,0.000304197744024,1.10948545343,78.0588875771,0.0245332496501,89.4789134597,6295.37271053,0.0245332496501*P^2 + 89.4789134597*P + 6295.37271053
KPG193_ver2_0_11th_basic_plan_2024,2024,12,146,160,대구열병합,#1,1,0,LNG,2024/12,actual,LNG,82687.26,LNG,0.00276159267586,1.17576984467,9.70710514308,0.228348531603,97.2211868467,802.653926813,0.228348531603*P^2 + 97.2211868467*P + 802.653926813
KPG193_ver2_0_11th_basic_plan_2024,2024,12,147,166,월성원자력,#2,2,700,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.000322587484155,3.66373337212,0,0.000827649804598,9.39989416351,0,0.000827649804598*P^2 + 9.39989416351*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,148,166,월성원자력,#3,3,700,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.000348909915688,3.6272640115,0,0.000895184214285,9.30632618374,0,0.000895184214285*P^2 + 9.30632618374*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,149,166,월성원자력,#4,4,700,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.000328772916854,3.62784613298,0,0.000843519521855,9.30781970955,0,0.000843519521855*P^2 + 9.30781970955*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,150,166,신월성원자력,#1,1,1000,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.000236215008163,3.64540144633,0,0.000606047397845,9.35286067478,0,0.000606047397845*P^2 + 9.35286067478*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,151,166,신월성원자력,#2,2,1000,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.000241198179183,3.70641796523,0,0.000618832520402,9.50940831666,0,0.000618832520402*P^2 + 9.50940831666*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,152,167,울산복합,#1,1,300,LNG,2024/12,actual,LNG,82687.26,LNG,0.000370206512988,1.0674175557,60.7762297725,0.0287746804616,82.9661229791,4723.89471824,0.0287746804616*P^2 + 82.9661229791*P + 4723.89471824
KPG193_ver2_0_11th_basic_plan_2024,2024,12,153,167,울산복합,#3,3,450,LNG,2024/12,actual,LNG,82687.26,LNG,0.000222451363041,1.03684245072,88.553033468,0.0186698020985,87.019666221,7432.04081769,0.0186698020985*P^2 + 87.019666221*P + 7432.04081769
KPG193_ver2_0_11th_basic_plan_2024,2024,12,154,167,울산복합,#3,3,450,LNG,2024/12,actual,LNG,82687.26,LNG,0.000245983185259,1.04241775626,89.0292005248,0.020644770729,87.4875880609,7472.00436115,0.020644770729*P^2 + 87.4875880609*P + 7472.00436115
KPG193_ver2_0_11th_basic_plan_2024,2024,12,155,167,울산복합,#4,4,871.9,LNG,2024/12,actual,LNG,82687.26,LNG,0.000107216468518,0.999598964866,165.413379501,0.00997911208006,93.0371074832,15395.7566071,0.00997911208006*P^2 + 93.0371074832*P + 15395.7566071
KPG193_ver2_0_11th_basic_plan_2024,2024,12,156,167,영남파워,#1,1,442.8,LNG,2024/12,actual,LNG,82687.26,LNG,0.000240249093013,1.06682314255,89.6557606945,0.0200920063658,89.2183071431,7497.90183186,0.0200920063658*P^2 + 89.2183071431*P + 7497.90183186
KPG193_ver2_0_11th_basic_plan_2024,2024,12,157,172,부산정관에너지,#1,1,45.836,LNG,2024/12,actual,LNG,82687.26,LNG,0.0027018088977,1.22160602754,10.6271310685,0.210000864306,94.950579903,826.004648728,0.210000864306*P^2 + 94.950579903*P + 826.004648728
KPG193_ver2_0_11th_basic_plan_2024,2024,12,158,175,고리원자력,#2,2,650,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.00035990072458,3.66821167297,0,0.000923382893025,9.41138396086,0,0.000923382893025*P^2 + 9.41138396086*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,159,175,고리원자력,#3,3,950,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.000268512142263,3.66642236663,0,0.000688910862918,9.40679320917,0,0.000688910862918*P^2 + 9.40679320917*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,160,175,고리원자력,#4,4,950,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.000262008638654,3.7083191091,0,0.000672225083848,9.51428600547,0,0.000672225083848*P^2 + 9.51428600547*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,161,175,신고리원자력,#1,1,1000,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.000234986986621,3.60867503068,0,0.000602896712095,9.25863317923,0,0.000602896712095*P^2 + 9.25863317923*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,162,175,신고리원자력,#2,2,1000,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.000227175815463,3.6046725669,0,0.000582855902702,9.24836421799,0,0.000582855902702*P^2 + 9.24836421799*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,163,175,새울원자력,#1,1,1400,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.00017423261458,3.61714013174,0,0.000447021649923,9.28035175041,0,0.000447021649923*P^2 + 9.28035175041*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,164,175,새울원자력,#2,2,1400,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.000167923686908,3.63418502328,0,0.000430835086552,9.32408314684,0,0.000430835086552*P^2 + 9.32408314684*P + 0
KPG193_ver2_0_11th_basic_plan_2024,2024,12,165,180,무림파워텍열병합,#1,1,26.3,LNG,2024/12,actual,LNG,82687.26,LNG,0.00465924534698,1.21450496614,6.06224107405,0.385260231409,100.424087906,501.270103873,0.385260231409*P^2 + 100.424087906*P + 501.270103873
KPG193_ver2_0_11th_basic_plan_2024,2024,12,166,186,부산복합,#1,1,450,LNG,2024/12,actual,LNG,82687.26,LNG,0.000229875636034,1.0857944767,92.7338522532,0.0192929032817,91.1280907546,7782.92677434,0.0192929032817*P^2 + 91.1280907546*P + 7782.92677434
KPG193_ver2_0_11th_basic_plan_2024,2024,12,167,186,부산복합,#2,2,450,LNG,2024/12,actual,LNG,82687.26,LNG,0.00023068722481,1.0035129409,85.7064783364,0.0193610179546,84.2224014891,7193.13636575,0.0193610179546*P^2 + 84.2224014891*P + 7193.13636575
KPG193_ver2_0_11th_basic_plan_2024,2024,12,168,186,부산복합,#3,3,450,LNG,2024/12,actual,LNG,82687.26,LNG,0.00024352287981,0.985304528571,84.1513624701,0.020438283274,82.6942137092,7062.61927174,0.020438283274*P^2 + 82.6942137092*P + 7062.61927174
KPG193_ver2_0_11th_basic_plan_2024,2024,12,169,186,부산복합,#4,4,450,LNG,2024/12,actual,LNG,82687.26,LNG,0.000222539415017,1.07064020752,91.4395799118,0.0186771920867,89.8562297834,7674.30164324,0.0186771920867*P^2 + 89.8562297834*P + 7674.30164324
KPG193_ver2_0_11th_basic_plan_2024,2024,12,170,190,삼천포화력,#3,3,560,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000245807644117,1.67256290617,38.7579664361,0.00888235508515,60.438712914,1400.53423278,0.00888235508515*P^2 + 60.438712914*P + 1400.53423278
KPG193_ver2_0_11th_basic_plan_2024,2024,12,171,190,삼천포화력,#4,4,560,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000265236660143,1.6645937438,38.5732986269,0.00958443015655,60.1507441238,1393.86118947,0.00958443015655*P^2 + 60.1507441238*P + 1393.86118947
KPG193_ver2_0_11th_basic_plan_2024,2024,12,172,190,삼천포화력,#5,5,500,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000319040558475,1.74346855687,36.0723651155,0.0115286550063,63.0009162553,1303.48898167,0.0115286550063*P^2 + 63.0009162553*P + 1303.48898167
KPG193_ver2_0_11th_basic_plan_2024,2024,12,173,190,삼천포화력,#6,6,500,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000314002877321,1.73006344166,35.7950132766,0.0113466164331,62.5165171892,1293.46676481,0.0113466164331*P^2 + 62.5165171892*P + 1293.46676481
KPG193_ver2_0_11th_basic_plan_2024,2024,12,174,190,고성화력,#1,1,1040,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000152626996134,1.74838203224,75.2419718393,0.00551523602983,63.1784666039,2718.89799678,0.00551523602983*P^2 + 63.1784666039*P + 2718.89799678
KPG193_ver2_0_11th_basic_plan_2024,2024,12,175,190,고성화력,#2,2,1040,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000150765645248,1.69922587505,73.1265267442,0.00544797538964,61.4021896932,2642.45556325,0.00544797538964*P^2 + 61.4021896932*P + 2642.45556325
KPG193_ver2_0_11th_basic_plan_2024,2024,12,176,193,하동화력,#1,1,500,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000315141567972,1.68067996669,34.7732691605,0.0113877634639,60.7320260617,1256.54564269,0.0113877634639*P^2 + 60.7320260617*P + 1256.54564269
KPG193_ver2_0_11th_basic_plan_2024,2024,12,177,193,하동화력,#2,2,500,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000284584956431,1.73348847771,35.8658772738,0.0102835883888,62.6402822025,1296.02746298,0.0102835883888*P^2 + 62.6402822025*P + 1296.02746298
KPG193_ver2_0_11th_basic_plan_2024,2024,12,178,193,하동화력,#3,3,500,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000304958094234,1.72594701068,35.7098443181,0.0110197796688,62.3677683503,1290.38915127,0.0110197796688*P^2 + 62.3677683503*P + 1290.38915127
KPG193_ver2_0_11th_basic_plan_2024,2024,12,179,193,하동화력,#4,4,500,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000321696764289,1.69082922026,34.9832572206,0.0116246380393,61.0987732974,1264.13364314,0.0116246380393*P^2 + 61.0987732974*P + 1264.13364314
KPG193_ver2_0_11th_basic_plan_2024,2024,12,180,193,하동화력,#5,5,500,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000308641630843,1.73156767222,35.8261358074,0.0111528857007,62.5708731469,1294.59138959,0.0111528857007*P^2 + 62.5708731469*P + 1294.59138959
KPG193_ver2_0_11th_basic_plan_2024,2024,12,181,193,하동화력,#6,6,500,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000324495158275,1.68600584464,34.8834615773,0.0117257590974,60.9244787385,1260.52748865,0.0117257590974*P^2 + 60.9244787385*P + 1260.52748865
KPG193_ver2_0_11th_basic_plan_2024,2024,12,182,193,하동화력,#7,7,500,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.00031383581046,1.72659496112,35.723250413,0.0113405794069,62.3911822923,1290.87358574,0.0113405794069*P^2 + 62.3911822923*P + 1290.87358574
KPG193_ver2_0_11th_basic_plan_2024,2024,12,183,193,하동화력,#8,8,500,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000320304809536,1.80175722668,37.2783577164,0.0115743392115,65.1072000715,1347.06799464,0.0115743392115*P^2 + 65.1072000715*P + 1347.06799464
KPG193_ver2_0_11th_basic_plan_2024,2024,12,184,71,강릉안인화력,#2,2,1040,Coal,2024/12,actual,유연탄,36135.39,Bituminous,0.000139400970736,1.60357957796,69.0103691426,0.00503730844391,57.9459734457,2493.71660301,0.00503730844391*P^2 + 57.9459734457*P + 2493.71660301
KPG193_ver2_0_11th_basic_plan_2024,2024,12,185,60,내포그린에너지,#1,1,495,LNG,2024/12,actual,LNG,82687.26,LNG,0.000219069999837,1.04593248533,98.2623191653,0.018793584211,89.7284897828,8429.73100551,0.018793584211*P^2 + 89.7284897828*P + 8429.73100551
KPG193_ver2_0_11th_basic_plan_2024,2024,12,186,42,여주복합,#1,1,1025.4,LNG,2024/12,actual,LNG,82687.26,LNG,9.7529564256e-05,1.01619610166,197.764801137,0.00806445243732,84.026471269,16352.6295304,0.00806445243732*P^2 + 84.026471269*P + 16352.6295304
KPG193_ver2_0_11th_basic_plan_2024,2024,12,187,11,김포열병합,#1,1,350.46,LNG,2024/12,actual,LNG,82687.26,LNG,0.000326710980706,1.09712701375,72.9749026652,0.0260755299655,87.5641469448,5824.28927569,0.0260755299655*P^2 + 87.5641469448*P + 5824.28927569
KPG193_ver2_0_11th_basic_plan_2024,2024,12,188,172,양산열병합,#1,1,118.972,LNG,2024/12,actual,LNG,82687.26,LNG,0.0009195674604,1.07077279741,24.1779932089,0.0714743228645,83.226912578,1879.2592901,0.0714743228645*P^2 + 83.226912578*P + 1879.2592901
KPG193_ver2_0_11th_basic_plan_2024,2024,12,189,82,신한울원자력,#2,2,1400,Nuclear,2024/12,actual,원자력,2565.66,Nuclear,0.000166636744463,3.59353196561,0,0.0004275332298,9.21978122289,0,0.0004275332298*P^2 + 9.21978122289*P + 0
