case,year,month,gen_id,bus_id,plant_name_kor,unit_name,unit_number,pmax_mw,gen_type,fuel_cost_source_period,fuel_cost_source_type,fuel_cost_source_fuel,fuel_cost_krw_per_gcal,heat_source_classification,heat_qhc_gcal_per_mw2h,heat_lhc_gcal_per_mwh,heat_nlhc_gcal_per_h,gencost_a_1000krw_per_mw2h,gencost_b_1000krw_per_mwh,gencost_c_1000krw_per_h,final_cost_function_1000krw_per_h
KPG193_ver2_0_11th_basic_plan_2023,2023,12,93,59,태안화력,#6,6,500,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000306236055626,1.70189633872,35.2122359059,0.0123021506562,68.3687788409,1414.55006064,0.0123021506562*P^2 + 68.3687788409*P + 1414.55006064
KPG193_ver2_0_11th_basic_plan_2023,2023,12,94,59,태안화력,#7,7,500,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000300467453295,1.69600590036,35.0903627338,0.0120704136885,68.1321474618,1409.65415732,0.0120704136885*P^2 + 68.1321474618*P + 1409.65415732
KPG193_ver2_0_11th_basic_plan_2023,2023,12,95,59,태안화력,#8,8,500,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000345268749967,1.8010803639,37.2643534252,0.0138701766201,72.353211105,1496.98796573,0.0138701766201*P^2 + 72.353211105*P + 1496.98796573
KPG193_ver2_0_11th_basic_plan_2023,2023,12,96,59,태안화력,#9,9,1050,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000138081722887,1.60550007994,69.7573742766,0.00554703512737,64.496337055,2802.30140105,0.00554703512737*P^2 + 64.496337055*P + 2802.30140105
KPG193_ver2_0_11th_basic_plan_2023,2023,12,97,59,태안화력,#10,10,1050,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000151392174697,1.71804611659,74.6473871144,0.00608174415482,69.0175496072,2998.7435689,0.00608174415482*P^2 + 69.0175496072*P + 2998.7435689
KPG193_ver2_0_11th_basic_plan_2023,2023,12,98,62,청주열병합,#1,1,58.3,LNG,2023/12,actual,LNG,86703.6803,LNG,0.00207928905477,1.09235362885,12.0867619798,0.180282013456,94.7110798103,1047.96674656,0.180282013456*P^2 + 94.7110798103*P + 1047.96674656
KPG193_ver2_0_11th_basic_plan_2023,2023,12,99,64,세종천연가스,#1,1,530.441,LNG,2023/12,actual,LNG,86703.6803,LNG,0.000219497758884,0.99262060408,99.9306080804,0.0201401124689,91.0783358645,9169.17646932,0.0201401124689*P^2 + 91.0783358645*P + 9169.17646932
KPG193_ver2_0_11th_basic_plan_2023,2023,12,100,70,춘천열병합,#1,1,431.2,LNG,2023/12,actual,LNG,86703.6803,LNG,0.000251569009399,1.07480102035,87.9599515558,0.0219341059345,93.7110635972,7669.15964741,0.0219341059345*P^2 + 93.7110635972*P + 7669.15964741
KPG193_ver2_0_11th_basic_plan_2023,2023,12,101,71,강릉안인화력,#1,1,1040,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000143804453496,1.66542333979,71.6718278515,0.00577692933095,66.9035812606,2879.20905405,0.00577692933095*P^2 + 66.9035812606*P + 2879.20905405
KPG193_ver2_0_11th_basic_plan_2023,2023,12,102,73,동해화력,#1,1,200,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000798092839059,1.75714998028,14.5421735085,0.0320610789075,70.5884345945,584.189895617,0.0320610789075*P^2 + 70.5884345945*P + 584.189895617
KPG193_ver2_0_11th_basic_plan_2023,2023,12,103,73,동해화력,#2,2,200,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000807059525807,1.77818352486,14.7162471267,0.0324212896967,71.4333966082,591.182801373,0.0324212896967*P^2 + 71.4333966082*P + 591.182801373
KPG193_ver2_0_11th_basic_plan_2023,2023,12,104,73,북평화력,#1,1,595,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.00027677495854,1.75816323777,43.287913702,0.0111186360171,70.6291392926,1738.96713392,0.0111186360171*P^2 + 70.6291392926*P + 1738.96713392
KPG193_ver2_0_11th_basic_plan_2023,2023,12,105,73,북평화력,#2,2,595,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000253536484319,1.74288653929,42.9117845742,0.0101850973118,70.0154419742,1723.85723059,0.0101850973118*P^2 + 70.0154419742*P + 1723.85723059
KPG193_ver2_0_11th_basic_plan_2023,2023,12,106,79,영월복합,#1,1,848,LNG,2023/12,actual,LNG,86703.6803,LNG,0.000128907419521,1.07035743856,172.267298482,0.0126341955893,104.905561522,16883.8903978,0.0126341955893*P^2 + 104.905561522*P + 16883.8903978
KPG193_ver2_0_11th_basic_plan_2023,2023,12,107,82,삼척그린,#1,1,1022,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000154776766774,1.69506530652,71.6849233753,0.00621771038374,68.0943618162,2879.73512897,0.00621771038374*P^2 + 68.0943618162*P + 2879.73512897
KPG193_ver2_0_11th_basic_plan_2023,2023,12,108,82,삼척그린,#2,2,1022,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000140800582101,1.63613339623,69.1926716271,0.00565625745784,65.7269422209,2779.61610015,0.00565625745784*P^2 + 65.7269422209*P + 2779.61610015
KPG193_ver2_0_11th_basic_plan_2023,2023,12,109,82,한울원자력,#1,1,950,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.000243592782042,3.61140815643,0,0.000629609391889,9.33433443375,0,0.000629609391889*P^2 + 9.33433443375*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,110,82,한울원자력,#2,2,950,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.000231168618165,3.57754712541,0,0.000597496903999,9.24681450411,0,0.000597496903999*P^2 + 9.24681450411*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,111,82,한울원자력,#3,3,1000,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.000244112662349,3.66464788224,0,0.000630953116121,9.47194208827,0,0.000630953116121*P^2 + 9.47194208827*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,112,82,한울원자력,#4,4,1000,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.000236172920534,3.6220850005,0,0.000610431424245,9.3619306591,0,0.000610431424245*P^2 + 9.3619306591*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,113,82,한울원자력,#5,5,1000,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.000239336876536,3.69836855328,0,0.000618609238044,9.55909923228,0,0.000618609238044*P^2 + 9.55909923228*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,114,82,한울원자력,#6,6,1000,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.000241792440005,3.58267175258,0,0.000624956083831,9.26006002545,0,0.000624956083831*P^2 + 9.26006002545*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,115,82,신한울원자력,#1,1,1400,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.000176366033231,3.64003908646,0,0.000455849758771,9.40833622599,0,0.000455849758771*P^2 + 9.40833622599*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,116,87,안동복합,#1,1,361.6,LNG,2023/12,actual,LNG,86703.6803,LNG,0.000311035747986,1.11182944795,76.3035517249,0.0261804800888,93.5848336173,6422.61743088,0.0261804800888*P^2 + 93.5848336173*P + 6422.61743088
KPG193_ver2_0_11th_basic_plan_2023,2023,12,117,98,대전열병합,#1,1,88,LNG,2023/12,actual,LNG,86703.6803,LNG,0.00135237193136,1.13294756205,18.922156959,0.110220286168,92.3368798237,1542.18340871,0.110220286168*P^2 + 92.3368798237*P + 1542.18340871
KPG193_ver2_0_11th_basic_plan_2023,2023,12,118,99,대전서남부열병합,#1,1,48.3,LNG,2023/12,actual,LNG,86703.6803,LNG,0.00225097310059,1.03909751739,9.52536436271,0.183457592953,84.6879642117,776.331097658,0.183457592953*P^2 + 84.6879642117*P + 776.331097658
KPG193_ver2_0_11th_basic_plan_2023,2023,12,119,100,보령복합,#1,1,450,LNG,2023/12,actual,LNG,86703.6803,LNG,0.000242544279026,0.989962791972,84.5492082128,0.0213449238517,87.1209186854,7440.68843128,0.0213449238517*P^2 + 87.1209186854*P + 7440.68843128
KPG193_ver2_0_11th_basic_plan_2023,2023,12,120,100,보령복합,#2,2,450,LNG,2023/12,actual,LNG,86703.6803,LNG,0.000249793388517,1.10925378017,94.7374280942,0.0219828761905,97.6190309043,8337.29493309,0.0219828761905*P^2 + 97.6190309043*P + 8337.29493309
KPG193_ver2_0_11th_basic_plan_2023,2023,12,121,100,보령복합,#3,3,450,LNG,2023/12,actual,LNG,86703.6803,LNG,0.000235581625514,1.07388618443,91.7168072782,0.0207321808523,94.5065326793,8071.46750743,0.0207321808523*P^2 + 94.5065326793*P + 8071.46750743
KPG193_ver2_0_11th_basic_plan_2023,2023,12,122,100,보령화력,#3,3,550,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000272463658176,1.71587757766,39.0516585195,0.0109454419545,68.9304348075,1568.78779509,0.0109454419545*P^2 + 68.9304348075*P + 1568.78779509
KPG193_ver2_0_11th_basic_plan_2023,2023,12,123,100,보령화력,#4,4,500,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000326713730282,1.71054772739,35.3912331408,0.0131247821984,68.7163234387,1421.74075851,0.0131247821984*P^2 + 68.7163234387*P + 1421.74075851
KPG193_ver2_0_11th_basic_plan_2023,2023,12,124,100,보령화력,#5,5,500,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000283363798895,1.66399680637,34.4280945669,0.0113833236828,66.846274393,1383.04944303,0.0113833236828*P^2 + 66.846274393*P + 1383.04944303
KPG193_ver2_0_11th_basic_plan_2023,2023,12,125,100,보령화력,#6,6,500,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000288711191651,1.65435561674,34.2286183497,0.0115981397702,66.4589673951,1375.03606109,0.0115981397702*P^2 + 66.4589673951*P + 1375.03606109
KPG193_ver2_0_11th_basic_plan_2023,2023,12,126,100,보령화력,#7,7,500,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000288636816962,1.77423147568,36.7088499176,0.0115951519815,71.2746344262,1474.67221383,0.0115951519815*P^2 + 71.2746344262*P + 1474.67221383
KPG193_ver2_0_11th_basic_plan_2023,2023,12,127,100,보령화력,#8,8,500,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000297475973493,1.74889165509,36.1845690197,0.0119502396119,70.2566801885,1453.61074025,0.0119502396119*P^2 + 70.2566801885*P + 1453.61074025
KPG193_ver2_0_11th_basic_plan_2023,2023,12,128,100,신보령화력,#1,1,1019.03,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000143003091459,1.72057754809,72.5523887001,0.00574473692145,69.1192425694,2914.58304749,0.00574473692145*P^2 + 69.1192425694*P + 2914.58304749
KPG193_ver2_0_11th_basic_plan_2023,2023,12,129,100,신보령화력,#2,2,1019.03,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000153932350139,1.67543999606,70.6490526818,0.00618378837987,67.3059715483,2838.12201027,0.00618378837987*P^2 + 67.3059715483*P + 2838.12201027
KPG193_ver2_0_11th_basic_plan_2023,2023,12,130,106,신서천화력,#1,1,1018,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000154527500179,1.7342146629,73.0535165651,0.0062076968169,69.6670743412,2934.71441471,0.0062076968169*P^2 + 69.6670743412*P + 2934.71441471
KPG193_ver2_0_11th_basic_plan_2023,2023,12,131,108,군산복합,#1,1,718.4,LNG,2023/12,actual,LNG,86703.6803,LNG,0.00014714417036,1.02969769183,140.395834355,0.0147522624584,103.234607022,14075.6931885,0.0147522624584*P^2 + 103.234607022*P + 14075.6931885
KPG193_ver2_0_11th_basic_plan_2023,2023,12,132,124,한빛원자력,#1,1,950,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.000259456726733,3.58539279066,0,0.000670612612451,9.26709303816,0,0.000670612612451*P^2 + 9.26709303816*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,133,124,한빛원자력,#2,2,950,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.000250526277211,3.67555191483,0,0.000647530258181,9.50012552323,0,0.000647530258181*P^2 + 9.50012552323*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,134,124,한빛원자력,#3,3,1000,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.000233980486272,3.64278776744,0,0.000604764683257,9.41544068674,0,0.000604764683257*P^2 + 9.41544068674*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,135,124,한빛원자력,#4,4,1000,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.000240899294615,3.70641796523,0,0.000622647588805,9.57990438636,0,0.000622647588805*P^2 + 9.57990438636*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,136,124,한빛원자력,#5,5,1000,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.000240538414428,3.70641796523,0,0.000621714829005,9.57990438636,0,0.000621714829005*P^2 + 9.57990438636*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,137,124,한빛원자력,#6,6,1000,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.000222258396131,3.6243656347,0,0.000574466831312,9.3678253687,0,0.000574466831312*P^2 + 9.3678253687*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,138,128,수완열병합,#1,1,115.246,LNG,2023/12,actual,LNG,86703.6803,LNG,0.00104998460775,1.12665119771,24.6429957799,0.0855752779649,91.8237169409,2008.44012207,0.0855752779649*P^2 + 91.8237169409*P + 2008.44012207
KPG193_ver2_0_11th_basic_plan_2023,2023,12,139,134,율촌복합,#1,1,525.5,LNG,2023/12,actual,LNG,86703.6803,LNG,0.000202634624538,1.04503128443,104.226984151,0.0185407426777,95.6186840173,9536.6016426,0.0185407426777*P^2 + 95.6186840173*P + 9536.6016426
KPG193_ver2_0_11th_basic_plan_2023,2023,12,140,134,율촌복합,#2,2,864.2,LNG,2023/12,actual,LNG,86703.6803,LNG,0.000112811475954,1.02639576357,168.347732841,0.011024943741,100.30854976,16452.4421633,0.011024943741*P^2 + 100.30854976*P + 16452.4421633
KPG193_ver2_0_11th_basic_plan_2023,2023,12,141,134,광양복합,#1,1,494.6,LNG,2023/12,actual,LNG,86703.6803,LNG,0.000229484531732,1.0736476271,100.784568298,0.0206393172976,96.5614277978,9064.33504733,0.0206393172976*P^2 + 96.5614277978*P + 9064.33504733
KPG193_ver2_0_11th_basic_plan_2023,2023,12,142,134,광양복합,#2,2,494.6,LNG,2023/12,actual,LNG,86703.6803,LNG,0.000198213586745,1.01478071903,95.2586622486,0.0178268795663,91.2670718564,8567.34761449,0.0178268795663*P^2 + 91.2670718564*P + 8567.34761449
KPG193_ver2_0_11th_basic_plan_2023,2023,12,143,137,여수화력,#1,1,340,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000399529838897,1.69136380114,23.7961360355,0.0160499594332,67.9456645089,955.941160966,0.0160499594332*P^2 + 67.9456645089*P + 955.941160966
KPG193_ver2_0_11th_basic_plan_2023,2023,12,144,137,여수화력,#2,2,328.6,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000442209021148,1.67798380872,22.8163315699,0.017764472536,67.4081618882,916.580341335,0.017764472536*P^2 + 67.4081618882*P + 916.580341335
KPG193_ver2_0_11th_basic_plan_2023,2023,12,145,156,대구그린파워,#1,1,370.7,LNG,2023/12,actual,LNG,86703.6803,LNG,0.000304197744024,1.10948545343,78.0588875771,0.0257249186196,93.8252290159,6601.16180973,0.0257249186196*P^2 + 93.8252290159*P + 6601.16180973
KPG193_ver2_0_11th_basic_plan_2023,2023,12,146,160,대구열병합,#1,1,43.5,LNG,2023/12,actual,LNG,86703.6803,LNG,0.00276159267586,1.17576984467,9.70710514308,0.239440248487,101.943572719,841.641740964,0.239440248487*P^2 + 101.943572719*P + 841.641740964
KPG193_ver2_0_11th_basic_plan_2023,2023,12,147,166,월성원자력,#2,2,700,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.000322587484155,3.66373337212,0,0.000833785418547,9.46957837225,0,0.000833785418547*P^2 + 9.46957837225*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,148,166,월성원자력,#3,3,700,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.000348909915688,3.6272640115,0,0.000901820480881,9.37531674524,0,0.000901820480881*P^2 + 9.37531674524*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,149,166,월성원자력,#4,4,700,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.000328772916854,3.62784613298,0,0.000849772782733,9.376821343,0,0.000849772782733*P^2 + 9.376821343*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,150,166,신월성원자력,#1,1,1000,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.000236215008163,3.64540144633,0,0.0006105402073,9.42219621029,0,0.0006105402073*P^2 + 9.42219621029*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,151,166,신월성원자력,#2,2,1000,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.000241198179183,3.70641796523,0,0.00062342010977,9.57990438636,0,0.00062342010977*P^2 + 9.57990438636*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,152,167,울산복합,#1,1,300,LNG,2023/12,actual,LNG,86703.6803,LNG,0.000370206512988,1.0674175557,60.7762297725,0.0301723711183,86.9960886661,4953.35142827,0.0301723711183*P^2 + 86.9960886661*P + 4953.35142827
KPG193_ver2_0_11th_basic_plan_2023,2023,12,153,167,울산복합,#3,3,450,LNG,2023/12,actual,LNG,86703.6803,LNG,0.000222451363041,1.03684245072,88.553033468,0.0195766621414,91.246527214,7793.04201195,0.0195766621414*P^2 + 91.246527214*P + 7793.04201195
KPG193_ver2_0_11th_basic_plan_2023,2023,12,154,167,울산복합,#3,3,450,LNG,2023/12,actual,LNG,86703.6803,LNG,0.000245983185259,1.04241775626,89.0292005248,0.0216475621657,91.7371777158,7834.94672975,0.0216475621657*P^2 + 91.7371777158*P + 7834.94672975
KPG193_ver2_0_11th_basic_plan_2023,2023,12,155,167,울산복합,#4,4,871.9,LNG,2023/12,actual,LNG,86703.6803,LNG,0.000107216468518,0.999598964866,165.413379501,0.0104638337692,97.5562574363,16143.5843785,0.0104638337692*P^2 + 97.5562574363*P + 16143.5843785
KPG193_ver2_0_11th_basic_plan_2023,2023,12,156,167,영남파워,#1,1,442.8,LNG,2023/12,actual,LNG,86703.6803,LNG,0.000240249093013,1.06682314255,89.6557606945,0.0210679480312,93.5519641048,7862.10213461,0.0210679480312*P^2 + 93.5519641048*P + 7862.10213461
KPG193_ver2_0_11th_basic_plan_2023,2023,12,157,172,부산정관에너지,#1,1,45.836,LNG,2023/12,actual,LNG,86703.6803,LNG,0.0027018088977,1.22160602754,10.6271310685,0.220201368404,99.5626741562,866.126692185,0.220201368404*P^2 + 99.5626741562*P + 866.126692185
KPG193_ver2_0_11th_basic_plan_2023,2023,12,158,175,고리원자력,#2,2,650,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.00035990072458,3.66821167297,0,0.000930228204807,9.48115334688,0,0.000930228204807*P^2 + 9.48115334688*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,159,175,고리원자력,#3,3,950,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.000268512142263,3.66642236663,0,0.000694017963863,9.47652856258,0,0.000694017963863*P^2 + 9.47652856258*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,160,175,고리원자력,#4,4,950,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.000262008638654,3.7083191091,0,0.000677208488155,9.58481823492,0,0.000677208488155*P^2 + 9.58481823492*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,161,175,신고리원자력,#1,1,1000,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.000234986986621,3.60867503068,0,0.00060736616458,9.32727017831,0,0.00060736616458*P^2 + 9.32727017831*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,162,175,신고리원자력,#2,2,1000,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.000227175815463,3.6046725669,0,0.000587176786712,9.31692509022,0,0.000587176786712*P^2 + 9.31692509022*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,163,175,새울원자력,#1,1,1400,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.00017423261458,3.61714013174,0,0.000450335554252,9.34914975571,0,0.000450335554252*P^2 + 9.34914975571*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,164,175,새울원자력,#2,2,1400,Nuclear,2023/12,actual,원자력,2584.68,Nuclear,0.000167923686908,3.63418502328,0,0.000434028995077,9.39320534598,0,0.000434028995077*P^2 + 9.39320534598*P + 0
KPG193_ver2_0_11th_basic_plan_2023,2023,12,165,180,무림파워텍열병합,#1,1,26.3,LNG,2023/12,actual,LNG,86703.6803,LNG,0.00465924534698,1.21450496614,6.06224107405,0.403973719004,105.302050307,525.618611986,0.403973719004*P^2 + 105.302050307*P + 525.618611986
KPG193_ver2_0_11th_basic_plan_2023,2023,12,166,186,부산복합,#1,1,450,LNG,2023/12,actual,LNG,86703.6803,LNG,0.000229875636034,1.0857944767,92.7338522532,0.0202300296103,95.5545128371,8160.97177293,0.0202300296103*P^2 + 95.5545128371*P + 8160.97177293
KPG193_ver2_0_11th_basic_plan_2023,2023,12,167,186,부산복합,#2,2,450,LNG,2023/12,actual,LNG,86703.6803,LNG,0.00023068722481,1.0035129409,85.7064783364,0.0203014528601,88.3133891824,7542.53310378,0.0203014528601*P^2 + 88.3133891824*P + 7542.53310378
KPG193_ver2_0_11th_basic_plan_2023,2023,12,168,186,부산복합,#3,3,450,LNG,2023/12,actual,LNG,86703.6803,LNG,0.00024352287981,0.985304528571,84.1513624701,0.0214310448656,86.7109717761,7405.67632085,0.0214310448656*P^2 + 86.7109717761*P + 7405.67632085
KPG193_ver2_0_11th_basic_plan_2023,2023,12,169,186,부산복합,#4,4,450,LNG,2023/12,actual,LNG,86703.6803,LNG,0.000222539415017,1.07064020752,91.4395799118,0.0195844110882,94.2208729628,8047.07032499,0.0195844110882*P^2 + 94.2208729628*P + 8047.07032499
KPG193_ver2_0_11th_basic_plan_2023,2023,12,170,190,삼천포화력,#3,3,560,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000245807644117,1.67256290617,38.7579664361,0.00987461343896,67.1903927565,1556.98956235,0.00987461343896*P^2 + 67.1903927565*P + 1556.98956235
KPG193_ver2_0_11th_basic_plan_2023,2023,12,171,190,삼천포화력,#4,4,560,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000265236660143,1.6645937438,38.5732986269,0.0106551181439,66.8702546335,1549.57106552,0.0106551181439*P^2 + 66.8702546335*P + 1549.57106552
KPG193_ver2_0_11th_basic_plan_2023,2023,12,172,190,삼천포화력,#5,5,500,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000319040558475,1.74346855687,36.0723651155,0.0128165346428,70.0388228525,1449.10327189,0.0128165346428*P^2 + 70.0388228525*P + 1449.10327189
KPG193_ver2_0_11th_basic_plan_2023,2023,12,173,190,삼천포화력,#6,6,500,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000314002877321,1.73006344166,35.7950132766,0.0126141603261,69.5003109958,1437.96146137,0.0126141603261*P^2 + 69.5003109958*P + 1437.96146137
KPG193_ver2_0_11th_basic_plan_2023,2023,12,174,190,고성화력,#1,1,1040,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000152626996134,1.74838203224,75.2419718393,0.00613134954605,70.2362075598,3022.62929604,0.00613134954605*P^2 + 70.2362075598*P + 3022.62929604
KPG193_ver2_0_11th_basic_plan_2023,2023,12,175,190,고성화력,#2,2,1040,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000150765645248,1.69922587505,73.1265267442,0.00605657514048,68.2615006621,2937.64738817,0.00605657514048*P^2 + 68.2615006621*P + 2937.64738817
KPG193_ver2_0_11th_basic_plan_2023,2023,12,176,193,하동화력,#1,1,500,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000315141567972,1.68067996669,34.7732691605,0.0126599039401,67.5164722616,1396.91583719,0.0126599039401*P^2 + 67.5164722616*P + 1396.91583719
KPG193_ver2_0_11th_basic_plan_2023,2023,12,177,193,하동화력,#2,2,500,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000284584956431,1.73348847771,35.8658772738,0.0114323801662,69.6379019447,1440.80821815,0.0114323801662*P^2 + 69.6379019447*P + 1440.80821815
KPG193_ver2_0_11th_basic_plan_2023,2023,12,178,193,하동화력,#3,3,500,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000304958094234,1.72594701068,35.7098443181,0.0122508122417,69.3349452489,1434.540044,0.0122508122417*P^2 + 69.3349452489*P + 1434.540044
KPG193_ver2_0_11th_basic_plan_2023,2023,12,179,193,하동화력,#4,4,500,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000321696764289,1.69082922026,34.9832572206,0.0129232400536,67.9241892632,1405.35150211,0.0129232400536*P^2 + 67.9241892632*P + 1405.35150211
KPG193_ver2_0_11th_basic_plan_2023,2023,12,180,193,하동화력,#5,5,500,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000308641630843,1.73156767222,35.8261358074,0.0123987877053,69.5607391217,1439.21171931,0.0123987877053*P^2 + 69.5607391217*P + 1439.21171931
KPG193_ver2_0_11th_basic_plan_2023,2023,12,181,193,하동화력,#6,6,500,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000324495158275,1.68600584464,34.8834615773,0.0130356574641,67.7304240537,1401.34249985,0.0130356574641*P^2 + 67.7304240537*P + 1401.34249985
KPG193_ver2_0_11th_basic_plan_2023,2023,12,182,193,하동화력,#7,7,500,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.00031383581046,1.72659496112,35.723250413,0.0126074488966,69.3609747899,1435.07859521,0.0126074488966*P^2 + 69.3609747899*P + 1435.07859521
KPG193_ver2_0_11th_basic_plan_2023,2023,12,183,193,하동화력,#8,8,500,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000320304809536,1.80175722668,37.2783577164,0.0128673222843,72.3804021159,1497.55054775,0.0128673222843*P^2 + 72.3804021159*P + 1497.55054775
KPG193_ver2_0_11th_basic_plan_2023,2023,12,184,71,강릉안인화력,#2,2,1040,Coal,2023/12,actual,유연탄,40172.117,Bituminous,0.000139400970736,1.60357957796,69.0103691426,0.0056000321063,64.4191864247,2772.29262341,0.0056000321063*P^2 + 64.4191864247*P + 2772.29262341
KPG193_ver2_0_11th_basic_plan_2023,2023,12,185,60,내포그린에너지,#1,1,495,LNG,2023/12,actual,LNG,86703.6803,LNG,0.000219069999837,1.04593248533,98.2623191653,0.0197064568003,94.0869281668,8839.19363293,0.0197064568003*P^2 + 94.0869281668*P + 8839.19363293
KPG193_ver2_0_11th_basic_plan_2023,2023,12,186,42,여주복합,#1,1,1025.4,LNG,2023/12,actual,LNG,86703.6803,LNG,9.7529564256e-05,1.01619610166,197.764801137,0.00845617215905,88.1079419205,17146.9360924,0.00845617215905*P^2 + 88.1079419205*P + 17146.9360924
KPG193_ver2_0_11th_basic_plan_2023,2023,12,187,11,김포열병합,#1,1,350.46,LNG,2023/12,actual,LNG,86703.6803,LNG,0.000326710980706,1.09712701375,72.9749026652,0.0273421130871,91.8174553425,6107.19614284,0.0273421130871*P^2 + 91.8174553425*P + 6107.19614284
