case,year,month,gen_id,bus_id,plant_name_kor,unit_name,unit_number,pmax_mw,gen_type,fuel_cost_source_period,fuel_cost_source_type,fuel_cost_source_fuel,fuel_cost_krw_per_gcal,heat_source_classification,heat_qhc_gcal_per_mw2h,heat_lhc_gcal_per_mwh,heat_nlhc_gcal_per_h,gencost_a_1000krw_per_mw2h,gencost_b_1000krw_per_mwh,gencost_c_1000krw_per_h,final_cost_function_1000krw_per_h
KPG193_ver2_0,2022,12,103,73,동해화력,#2,2,200,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.00102,1.763827,70.8048168,0.03646301508,63.0533828427,2531.13441443,0.03646301508*P^2 + 63.0533828427*P + 2531.13441443
KPG193_ver2_0,2022,12,104,73,북평화력,#1,1,595,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000342857142857,1.763827,210.64432998,0.0122564756571,63.0533828427,7530.12488292,0.0122564756571*P^2 + 63.0533828427*P + 7530.12488292
KPG193_ver2_0,2022,12,105,73,북평화력,#2,2,595,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000342857142857,1.763827,210.64432998,0.0122564756571,63.0533828427,7530.12488292,0.0122564756571*P^2 + 63.0533828427*P + 7530.12488292
KPG193_ver2_0,2022,12,106,79,영월복합,#1,1,848,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.000410457211378,1.33293478818,138.31412885,0.0368251628461,119.58747289,12409.1870666,0.0368251628461*P^2 + 119.58747289*P + 12409.1870666
KPG193_ver2_0,2022,12,107,82,삼척그린,#1,1,1022,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000199608610568,1.763827,361.812613848,0.00713561938943,63.0533828427,12934.0968577,0.00713561938943*P^2 + 63.0533828427*P + 12934.0968577
KPG193_ver2_0,2022,12,108,82,삼척그린,#2,2,1022,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000199608610568,1.763827,361.812613848,0.00713561938943,63.0533828427,12934.0968577,0.00713561938943*P^2 + 63.0533828427*P + 12934.0968577
KPG193_ver2_0,2022,12,109,82,한울원자력,#1,1,950,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000253684210526,1.868985,350.67513875,0.000650635564211,4.79347180281,899.392659409,0.000650635564211*P^2 + 4.79347180281*P + 899.392659409
KPG193_ver2_0,2022,12,110,82,한울원자력,#2,2,950,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000253684210526,1.868985,350.67513875,0.000650635564211,4.79347180281,899.392659409,0.000650635564211*P^2 + 4.79347180281*P + 899.392659409
KPG193_ver2_0,2022,12,111,82,한울원자력,#3,3,1000,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000241,1.868985,369.131725,0.000618103786,4.79347180281,946.729115167,0.000618103786*P^2 + 4.79347180281*P + 946.729115167
KPG193_ver2_0,2022,12,112,82,한울원자력,#4,4,1000,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000241,1.868985,369.131725,0.000618103786,4.79347180281,946.729115167,0.000618103786*P^2 + 4.79347180281*P + 946.729115167
KPG193_ver2_0,2022,12,113,82,한울원자력,#5,5,1000,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000241,1.868985,369.131725,0.000618103786,4.79347180281,946.729115167,0.000618103786*P^2 + 4.79347180281*P + 946.729115167
KPG193_ver2_0,2022,12,114,82,한울원자력,#6,6,1000,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000241,1.868985,369.131725,0.000618103786,4.79347180281,946.729115167,0.000618103786*P^2 + 4.79347180281*P + 946.729115167
KPG193_ver2_0,2022,12,115,82,신한울원자력,#1,1,1400,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000172142857143,1.868985,516.784415,0.000441502704286,4.79347180281,1325.42076123,0.000441502704286*P^2 + 4.79347180281*P + 1325.42076123
KPG193_ver2_0,2022,12,116,87,안동복합,#1,1,361.6,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.00109385671012,1.51472578109,67.0230565735,0.098138004069,135.897292117,6013.13585033,0.098138004069*P^2 + 135.897292117*P + 6013.13585033
KPG193_ver2_0,2022,12,117,98,대전열병합,#1,1,88,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.00555607433266,1.87238813213,20.1623125455,0.498476665567,167.985836198,1808.91070314,0.498476665567*P^2 + 167.985836198*P + 1808.91070314
KPG193_ver2_0,2022,12,118,99,대전서남부열병합,#1,1,48.3,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.010302377632,1.90559127563,11.2626004472,0.924302761614,170.964736635,1010.45147714,0.924302761614*P^2 + 170.964736635*P + 1010.45147714
KPG193_ver2_0,2022,12,119,100,보령복합,#1,1,450,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.000850606563463,1.46583944279,80.7162000517,0.0763142280102,131.511335873,7241.64938227,0.0763142280102*P^2 + 131.511335873*P + 7241.64938227
KPG193_ver2_0,2022,12,120,100,보령복합,#2,2,450,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.000850606563463,1.46583944279,80.7162000517,0.0763142280102,131.511335873,7241.64938227,0.0763142280102*P^2 + 131.511335873*P + 7241.64938227
KPG193_ver2_0,2022,12,121,100,보령복합,#3,3,450,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.000850606563463,1.46583944279,80.7162000517,0.0763142280102,131.511335873,7241.64938227,0.0763142280102*P^2 + 131.511335873*P + 7241.64938227
KPG193_ver2_0,2022,12,122,100,보령화력,#3,3,550,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000370909090909,1.763827,194.7132462,0.0132592782109,63.0533828427,6960.61963967,0.0132592782109*P^2 + 63.0533828427*P + 6960.61963967
KPG193_ver2_0,2022,12,123,100,보령화력,#4,4,500,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000408,1.763827,177.012042,0.014585206032,63.0533828427,6327.83603607,0.014585206032*P^2 + 63.0533828427*P + 6327.83603607
KPG193_ver2_0,2022,12,124,100,보령화력,#5,5,500,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000408,1.763827,177.012042,0.014585206032,63.0533828427,6327.83603607,0.014585206032*P^2 + 63.0533828427*P + 6327.83603607
KPG193_ver2_0,2022,12,125,100,보령화력,#6,6,500,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000408,1.763827,177.012042,0.014585206032,63.0533828427,6327.83603607,0.014585206032*P^2 + 63.0533828427*P + 6327.83603607
KPG193_ver2_0,2022,12,126,100,보령화력,#7,7,500,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000408,1.763827,177.012042,0.014585206032,63.0533828427,6327.83603607,0.014585206032*P^2 + 63.0533828427*P + 6327.83603607
KPG193_ver2_0,2022,12,127,100,보령화력,#8,8,500,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000408,1.763827,177.012042,0.014585206032,63.0533828427,6327.83603607,0.014585206032*P^2 + 63.0533828427*P + 6327.83603607
KPG193_ver2_0,2022,12,128,100,신보령화력,#1,1,1019.03,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000200190377123,1.763827,360.761162319,0.00715641641169,63.0533828427,12896.5095117,0.00715641641169*P^2 + 63.0533828427*P + 12896.5095117
KPG193_ver2_0,2022,12,129,100,신보령화력,#2,2,1019.03,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000200190377123,1.763827,360.761162319,0.00715641641169,63.0533828427,12896.5095117,0.00715641641169*P^2 + 63.0533828427*P + 12896.5095117
KPG193_ver2_0,2022,12,130,106,신서천화력,#1,1,1018,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000200392927308,1.763827,360.396517512,0.00716365718664,63.0533828427,12883.4741694,0.00716365718664*P^2 + 63.0533828427*P + 12883.4741694
KPG193_ver2_0,2022,12,131,108,군산복합,#1,1,718.4,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.000496708792956,1.36651162943,120.127225464,0.0445634323888,122.599900526,10777.5049806,0.0445634323888*P^2 + 122.599900526*P + 10777.5049806
KPG193_ver2_0,2022,12,132,124,한빛원자력,#1,1,950,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000253684210526,1.868985,350.67513875,0.000650635564211,4.79347180281,899.392659409,0.000650635564211*P^2 + 4.79347180281*P + 899.392659409
KPG193_ver2_0,2022,12,133,124,한빛원자력,#2,2,950,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000253684210526,1.868985,350.67513875,0.000650635564211,4.79347180281,899.392659409,0.000650635564211*P^2 + 4.79347180281*P + 899.392659409
KPG193_ver2_0,2022,12,134,124,한빛원자력,#3,3,1000,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000241,1.868985,369.131725,0.000618103786,4.79347180281,946.729115167,0.000618103786*P^2 + 4.79347180281*P + 946.729115167
KPG193_ver2_0,2022,12,135,124,한빛원자력,#4,4,1000,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000241,1.868985,369.131725,0.000618103786,4.79347180281,946.729115167,0.000618103786*P^2 + 4.79347180281*P + 946.729115167
KPG193_ver2_0,2022,12,136,124,한빛원자력,#5,5,1000,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000241,1.868985,369.131725,0.000618103786,4.79347180281,946.729115167,0.000618103786*P^2 + 4.79347180281*P + 946.729115167
KPG193_ver2_0,2022,12,137,124,한빛원자력,#6,6,1000,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000241,1.868985,369.131725,0.000618103786,4.79347180281,946.729115167,0.000618103786*P^2 + 4.79347180281*P + 946.729115167
KPG193_ver2_0,2022,12,138,128,수완열병합,#1,1,115.246,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.00407430353336,1.79814372368,25.3578280685,0.365536009459,161.324819274,2275.03896182,0.365536009459*P^2 + 161.324819274*P + 2275.03896182
KPG193_ver2_0,2022,12,139,134,율촌복합,#1,1,525.5,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.000711646785386,1.4321297697,92.0909352662,0.0638471149594,128.486990907,8262.16130166,0.0638471149594*P^2 + 128.486990907*P + 8262.16130166
KPG193_ver2_0,2022,12,140,134,율촌복합,#2,2,864.2,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.000401621282891,1.32915656678,140.556907715,0.0360324261213,119.248500606,12610.4034045,0.0360324261213*P^2 + 119.248500606*P + 12610.4034045
KPG193_ver2_0,2022,12,141,134,광양복합,#1,1,494.6,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.000763011162473,1.44520735713,87.4673696686,0.0684553944543,129.660278337,7847.34691578,0.0684553944543*P^2 + 129.660278337*P + 7847.34691578
KPG193_ver2_0,2022,12,142,134,광양복합,#2,2,494.6,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.000763011162473,1.44520735713,87.4673696686,0.0684553944543,129.660278337,7847.34691578,0.0684553944543*P^2 + 129.660278337*P + 7847.34691578
KPG193_ver2_0,2022,12,143,137,여수화력,#1,1,340,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.0006,1.763827,120.36818856,0.0214488324,63.0533828427,4302.92850453,0.0214488324*P^2 + 63.0533828427*P + 4302.92850453
KPG193_ver2_0,2022,12,144,137,여수화력,#2,2,328.6,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000620815581254,1.763827,116.332314002,0.0221929489227,63.0533828427,4158.6538429,0.0221929489227*P^2 + 63.0533828427*P + 4158.6538429
KPG193_ver2_0,2022,12,145,156,대구그린파워,#1,1,370.7,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.00106303397851,1.5090891362,68.4540691869,0.0953726680503,135.391586868,6141.52261285,0.0953726680503*P^2 + 135.391586868*P + 6141.52261285
KPG193_ver2_0,2022,12,146,160,대구열병합,#1,1,43.5,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.0114391917155,1.90559127563,10.1433358065,1.02629479048,170.964736635,910.033939039,1.02629479048*P^2 + 170.964736635*P + 910.033939039
KPG193_ver2_0,2022,12,147,166,월성원자력,#2,2,700,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000344285714286,1.868985,258.3922075,0.000883005408571,4.79347180281,662.710380617,0.000883005408571*P^2 + 4.79347180281*P + 662.710380617
KPG193_ver2_0,2022,12,148,166,월성원자력,#3,3,700,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000344285714286,1.868985,258.3922075,0.000883005408571,4.79347180281,662.710380617,0.000883005408571*P^2 + 4.79347180281*P + 662.710380617
KPG193_ver2_0,2022,12,149,166,월성원자력,#4,4,700,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000344285714286,1.868985,258.3922075,0.000883005408571,4.79347180281,662.710380617,0.000883005408571*P^2 + 4.79347180281*P + 662.710380617
KPG193_ver2_0,2022,12,150,166,신월성원자력,#1,1,1000,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000241,1.868985,369.131725,0.000618103786,4.79347180281,946.729115167,0.000618103786*P^2 + 4.79347180281*P + 946.729115167
KPG193_ver2_0,2022,12,151,166,신월성원자력,#2,2,1000,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000241,1.868985,369.131725,0.000618103786,4.79347180281,946.729115167,0.000618103786*P^2 + 4.79347180281*P + 946.729115167
KPG193_ver2_0,2022,12,152,167,울산복합,#1,1,300,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.00135591878466,1.55775836613,57.1851333063,0.121649537801,139.758064708,5130.50273697,0.121649537801*P^2 + 139.758064708*P + 5130.50273697
KPG193_ver2_0,2022,12,153,167,울산복합,#3,3,450,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.000850606563463,1.46583944279,80.7162000517,0.0763142280102,131.511335873,7241.64938227,0.0763142280102*P^2 + 131.511335873*P + 7241.64938227
KPG193_ver2_0,2022,12,154,167,울산복합,#3,3,450,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.000850606563463,1.46583944279,80.7162000517,0.0763142280102,131.511335873,7241.64938227,0.0763142280102*P^2 + 131.511335873*P + 7241.64938227
KPG193_ver2_0,2022,12,155,167,울산복합,#4,4,871.9,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.000397545133102,1.32738919737,141.620703479,0.0356667244706,119.089936779,12705.844418,0.0356667244706*P^2 + 119.089936779*P + 12705.844418
KPG193_ver2_0,2022,12,156,167,영남파워,#1,1,442.8,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.000866531523088,1.46939019906,79.617134293,0.0777429743332,131.829900572,7143.0440358,0.0777429743332*P^2 + 131.829900572*P + 7143.0440358
KPG193_ver2_0,2022,12,157,172,부산정관에너지,#1,1,45.836,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.010856201231,1.90559127563,10.6880445983,0.973990387162,170.964736635,958.903807581,0.973990387162*P^2 + 170.964736635*P + 958.903807581
KPG193_ver2_0,2022,12,158,175,고리원자력,#2,2,650,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000370769230769,1.868985,239.93562125,0.000950928901538,4.79347180281,615.373924858,0.000950928901538*P^2 + 4.79347180281*P + 615.373924858
KPG193_ver2_0,2022,12,159,175,고리원자력,#3,3,950,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000253684210526,1.868985,350.67513875,0.000650635564211,4.79347180281,899.392659409,0.000650635564211*P^2 + 4.79347180281*P + 899.392659409
KPG193_ver2_0,2022,12,160,175,고리원자력,#4,4,950,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000253684210526,1.868985,350.67513875,0.000650635564211,4.79347180281,899.392659409,0.000650635564211*P^2 + 4.79347180281*P + 899.392659409
KPG193_ver2_0,2022,12,161,175,신고리원자력,#1,1,1000,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000241,1.868985,369.131725,0.000618103786,4.79347180281,946.729115167,0.000618103786*P^2 + 4.79347180281*P + 946.729115167
KPG193_ver2_0,2022,12,162,175,신고리원자력,#2,2,1000,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000241,1.868985,369.131725,0.000618103786,4.79347180281,946.729115167,0.000618103786*P^2 + 4.79347180281*P + 946.729115167
KPG193_ver2_0,2022,12,163,175,새울원자력,#1,1,1400,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000172142857143,1.868985,516.784415,0.000441502704286,4.79347180281,1325.42076123,0.000441502704286*P^2 + 4.79347180281*P + 1325.42076123
KPG193_ver2_0,2022,12,164,175,새울원자력,#2,2,1400,Nuclear,2022/01,base_2022,원자력,2564.746,Nuclear,0.000172142857143,1.868985,516.784415,0.000441502704286,4.79347180281,1325.42076123,0.000441502704286*P^2 + 4.79347180281*P + 1325.42076123
KPG193_ver2_0,2022,12,165,180,무림파워텍열병합,#1,1,26.3,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.0189203361074,1.90559127563,6.13263751059,1.69748377893,170.964736635,550.204427511,1.69748377893*P^2 + 170.964736635*P + 550.204427511
KPG193_ver2_0,2022,12,166,186,부산복합,#1,1,450,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.000850606563463,1.46583944279,80.7162000517,0.0763142280102,131.511335873,7241.64938227,0.0763142280102*P^2 + 131.511335873*P + 7241.64938227
KPG193_ver2_0,2022,12,167,186,부산복합,#2,2,450,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.000850606563463,1.46583944279,80.7162000517,0.0763142280102,131.511335873,7241.64938227,0.0763142280102*P^2 + 131.511335873*P + 7241.64938227
KPG193_ver2_0,2022,12,168,186,부산복합,#3,3,450,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.000850606563463,1.46583944279,80.7162000517,0.0763142280102,131.511335873,7241.64938227,0.0763142280102*P^2 + 131.511335873*P + 7241.64938227
KPG193_ver2_0,2022,12,169,186,부산복합,#4,4,450,LNG,2022/01,base_2022,LNG,89717.422,LNG,0.000850606563463,1.46583944279,80.7162000517,0.0763142280102,131.511335873,7241.64938227,0.0763142280102*P^2 + 131.511335873*P + 7241.64938227
KPG193_ver2_0,2022,12,170,190,삼천포화력,#3,3,560,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000364285714286,1.763827,198.25348704,0.0130225053857,63.0533828427,7087.17636039,0.0130225053857*P^2 + 63.0533828427*P + 7087.17636039
KPG193_ver2_0,2022,12,171,190,삼천포화력,#4,4,560,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000364285714286,1.763827,198.25348704,0.0130225053857,63.0533828427,7087.17636039,0.0130225053857*P^2 + 63.0533828427*P + 7087.17636039
KPG193_ver2_0,2022,12,172,190,삼천포화력,#5,5,500,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000408,1.763827,177.012042,0.014585206032,63.0533828427,6327.83603607,0.014585206032*P^2 + 63.0533828427*P + 6327.83603607
KPG193_ver2_0,2022,12,173,190,삼천포화력,#6,6,500,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000408,1.763827,177.012042,0.014585206032,63.0533828427,6327.83603607,0.014585206032*P^2 + 63.0533828427*P + 6327.83603607
KPG193_ver2_0,2022,12,174,190,고성화력,#1,1,1040,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000196153846154,1.763827,368.18504736,0.00701211828462,63.0533828427,13161.898955,0.00701211828462*P^2 + 63.0533828427*P + 13161.898955
KPG193_ver2_0,2022,12,175,190,고성화력,#2,2,1040,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000196153846154,1.763827,368.18504736,0.00701211828462,63.0533828427,13161.898955,0.00701211828462*P^2 + 63.0533828427*P + 13161.898955
KPG193_ver2_0,2022,12,176,193,하동화력,#1,1,500,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000408,1.763827,177.012042,0.014585206032,63.0533828427,6327.83603607,0.014585206032*P^2 + 63.0533828427*P + 6327.83603607
KPG193_ver2_0,2022,12,177,193,하동화력,#2,2,500,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000408,1.763827,177.012042,0.014585206032,63.0533828427,6327.83603607,0.014585206032*P^2 + 63.0533828427*P + 6327.83603607
KPG193_ver2_0,2022,12,178,193,하동화력,#3,3,500,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000408,1.763827,177.012042,0.014585206032,63.0533828427,6327.83603607,0.014585206032*P^2 + 63.0533828427*P + 6327.83603607
KPG193_ver2_0,2022,12,179,193,하동화력,#4,4,500,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000408,1.763827,177.012042,0.014585206032,63.0533828427,6327.83603607,0.014585206032*P^2 + 63.0533828427*P + 6327.83603607
KPG193_ver2_0,2022,12,180,193,하동화력,#5,5,500,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000408,1.763827,177.012042,0.014585206032,63.0533828427,6327.83603607,0.014585206032*P^2 + 63.0533828427*P + 6327.83603607
KPG193_ver2_0,2022,12,181,193,하동화력,#6,6,500,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000408,1.763827,177.012042,0.014585206032,63.0533828427,6327.83603607,0.014585206032*P^2 + 63.0533828427*P + 6327.83603607
KPG193_ver2_0,2022,12,182,193,하동화력,#7,7,500,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000408,1.763827,177.012042,0.014585206032,63.0533828427,6327.83603607,0.014585206032*P^2 + 63.0533828427*P + 6327.83603607
KPG193_ver2_0,2022,12,183,193,하동화력,#8,8,500,Coal,2022/01,base_2022,유연탄,35748.054,Bituminous,0.000408,1.763827,177.012042,0.014585206032,63.0533828427,6327.83603607,0.014585206032*P^2 + 63.0533828427*P + 6327.83603607
